Milliseconds,Voltage 
9819,-1117
9831,-1154
9843,-1179
9856,-1200
9869,-1213
9881,-1258
9893,-1238
9906,-1202
9918,-1164
9931,-1167
9944,-1163
9956,-1176
9968,-1199
9980,-1204
9993,-1207
10006,-1220
10019,-1202
10033,-1213
10046,-1216
10059,-1225
10074,-1274
10087,-1226
10100,-1208
10114,-1208
10128,-1194
10141,-1229
10155,-1195
10168,-1187
10181,-1224
10195,-1216
10209,-1216
10222,-1241
10235,-1272
10249,-1264
10263,-1295
10276,-1271
10290,-1269
10303,-1265
10316,-1241
10331,-1221
10344,-1221
10357,-1185
10371,-1190
10384,-1197
10398,-1202
10412,-1203
10425,-1177
10438,-1196
10451,-1148
10466,-1165
10479,-1127
10492,-1174
10506,-1183
10519,-1212
10533,-1239
10547,-1286
10560,-1252
10573,-1295
10587,-1287
10601,-1287
10614,-1312
10628,-1335
10641,-1344
10654,-1324
10669,-1304
10682,-1294
10695,-1252
10708,-1281
10722,-1263
10736,-1221
10749,-1211
10763,-1173
10776,-1198
10789,-1178
10804,-1134
10817,-1137
10830,-1176
10844,-1213
10857,-1234
10871,-1194
10885,-1237
10898,-1250
10911,-1273
10925,-1273
10939,-1316
10952,-1365
10966,-1378
10979,-1362
10993,-1350
11006,-1397
11020,-1395
11033,-1361
11046,-1359
11061,-1384
11074,-1372
11087,-1421
11101,-1393
11114,-1434
11128,-1394
11142,-1352
11155,-1363
11168,-1319
11182,-1317
11196,-1317
11209,-1275
11223,-1316
11236,-1353
11249,-1307
11264,-1279
11277,-1231
11290,-1240
11303,-1192
11317,-1239
11331,-1227
11344,-1193
11358,-1206
11371,-1235
11384,-1211
11399,-1203
11412,-1203
11425,-1224
11439,-1188
11452,-1166
11466,-1120
11480,-1121
11493,-1144
11506,-1114
11520,-1070
11534,-1117
11547,-1134
11560,-1151
11574,-1107
11587,-1097
11601,-1120
11615,-1159
11628,-1166
11641,-1203
11655,-1238
11669,-1247
11682,-1264
11696,-1281
11709,-1300
11722,-1307
11737,-1308
11750,-1351
11763,-1394
11777,-1431
11790,-1391
11804,-1410
11817,-1419
11831,-1448
11844,-1422
11858,-1441
11872,-1442
11885,-1453
11898,-1421
11912,-1415
11926,-1369
11939,-1408
11953,-1415
11966,-1436
11979,-1467
11994,-1486
12007,-1535
12020,-1513
12034,-1491
12047,-1520
12061,-1547
12075,-1527
12088,-1513
12101,-1534
12114,-1492
12129,-1490
12142,-1466
12155,-1428
12169,-1451
12182,-1484
12196,-1456
12210,-1438
12223,-1420
12236,-1447
12250,-1435
12264,-1423
12277,-1401
12291,-1440
12304,-1432
12317,-1388
12332,-1352
12345,-1381
12358,-1365
12371,-1331
12385,-1344
12399,-1316
12412,-1294
12426,-1303
12439,-1297
12452,-1273
12467,-1300
12480,-1343
12493,-1299
12507,-1265
12520,-1278
12534,-1323
12548,-1319
12561,-1354
12574,-1397
12588,-1398
12602,-1423
12615,-1426
12628,-1386
12642,-1429
12655,-1478
12669,-1479
12683,-1437
12696,-1472
12709,-1434
12724,-1406
12737,-1443
12750,-1474
12764,-1475
12777,-1437
12791,-1448
12805,-1473
12818,-1500
12831,-1494
12845,-1484
12859,-1507
12872,-1520
12886,-1565
12899,-1588
12912,-1615
12926,-1634
12940,-1624
12953,-1620
12966,-1584
12980,-1540
12994,-1514
13007,-1525
13021,-1505
13034,-1487
13047,-1487
13062,-1534
13075,-1543
13088,-1537
13102,-1552
13115,-1581
13129,-1590
13143,-1554
13156,-1593
13169,-1636
13182,-1645
13197,-1670
13210,-1656
13223,-1657
13237,-1623
13250,-1581
13264,-1565
13278,-1576
13291,-1538
13304,-1490
13318,-1464
13332,-1432
13345,-1453
13359,-1433
13372,-1421
13385,-1456
13400,-1414
13413,-1410
13426,-1421
13440,-1424
13453,-1392
13467,-1439
13480,-1442
13494,-1422
13507,-1410
13520,-1382
13535,-1405
13548,-1393
13561,-1351
13575,-1368
13589,-1369
13602,-1333
13616,-1342
13629,-1338
13642,-1385
13657,-1363
13670,-1386
13683,-1419
13697,-1373
13710,-1374
13724,-1362
13737,-1326
13751,-1345
13764,-1378
13777,-1415
13792,-1458
13805,-1440
13818,-1463
13832,-1476
13845,-1440
13859,-1459
13873,-1441
13886,-1431
13899,-1458
13913,-1424
13927,-1437
13940,-1389
13954,-1426
13967,-1384
13980,-1372
13995,-1356
14008,-1363
14021,-1343
14034,-1307
14048,-1273
14062,-1235
14075,-1217
14089,-1175
14102,-1178
14115,-1217
14130,-1232
14143,-1263
14156,-1298
14170,-1280
14183,-1262
14197,-1295
14211,-1322
14224,-1367
14237,-1388
14251,-1362
14265,-1324
14278,-1288
14291,-1301
14305,-1330
14318,-1375
14332,-1363
14346,-1339
14359,-1360
14372,-1338
14386,-1338
14400,-1369
14413,-1327
14427,-1334
14440,-1365
14454,-1384
14468,-1380
14481,-1401
14494,-1369
14508,-1380
14522,-1393
14535,-1389
14548,-1387
14562,-1426
14575,-1435
14589,-1442
14603,-1451
14616,-1486
14629,-1511
14643,-1485
14657,-1459
14670,-1451
14684,-1500
14697,-1537
14710,-1572
14725,-1566
14738,-1550
14751,-1555
14765,-1527
14778,-1497
14792,-1522
14806,-1500
14819,-1470
14832,-1450
14845,-1438
14860,-1453
14873,-1486
14886,-1505
14900,-1491
14913,-1485
14927,-1496
14941,-1492
14954,-1519
14967,-1501
14980,1022
10,1005
20,1049
30,1067
40,1067
52,1048
62,999
72,1047
82,1065
93,1109
103,1092
114,1053
124,1012
135,1048
145,1009
155,1004
166,1044
177,1090
187,1073
197,1083
208,1064
219,1110
229,1083
239,1129
249,1175
261,1146
271,1150
281,1141
291,1124
302,1130
313,1127
323,1171
333,1140
344,1133
354,1120
365,1115
375,1096
386,1053
396,1046
407,1033
417,1067
428,1087
438,1097
448,1058
459,1033
470,996
480,1016
490,981
500,999
512,1035
522,1035
532,1053
542,1048
552,1072
564,1088
574,1098
584,1049
594,1085
605,1103
616,1066
626,1025
636,1014
647,967
657,993
668,1003
678,958
689,931
699,916
709,877
719,915
731,888
741,885
751,872
761,914
772,907
782,904
793,867
803,830
814,785
824,819
834,776
844,804
856,812
866,791
876,795
886,746
897,713
908,735
918,704
928,691
939,662
949,653
959,650
970,662
980,670
991,651
1001,659
1011,630
1021,591
1033,593
1043,568
1053,541
1063,575
1074,546
1085,545
1095,549
1105,555
1116,571
1127,524
1137,524
1147,497
1158,497
1168,523
1179,531
1189,498
1200,463
1210,420
1220,422
1231,470
1242,455
1252,448
1262,429
1273,402
1284,448
1294,460
1304,421
1314,455
1326,475
1336,495
1346,474
1356,508
1367,516
1378,534
1388,542
1398,554
1409,505
1419,541
1430,583
1440,609
1451,580
1461,586
1472,547
1482,540
1492,552
1503,596
1513,587
1524,566
1534,574
1545,553
1555,577
1565,556
1576,586
1587,610
1597,609
1607,615
1618,578
1629,577
1639,552
1649,505
1659,515
1671,502
1681,508
1691,542
1701,542
1712,499
1723,499
1733,515
1743,510
1754,473
1764,509
1775,500
1785,477
1796,525
1806,537
1817,575
1827,538
1838,552
1848,519
1858,480
1869,486
1880,516
1890,536
1900,501
1910,519
1922,492
1932,481
1942,452
1952,500
1964,516
1974,546
1984,501
1994,507
2004,466
2016,494
2026,530
2036,550
2046,511
2057,470
2068,469
2078,511
2088,513
2099,494
2109,536
2120,507
2130,531
2141,520
2151,505
2162,513
2172,555
2183,595
2193,625
2203,671
2214,691
2225,695
2235,719
2245,745
2255,716
2267,669
2277,687
2287,717
2297,708
2308,744
2319,770
2329,769
2339,720
2350,762
2361,808
2371,850
2381,850
2392,896
2402,924
2413,909
2423,921
2434,963
2444,948
2454,962
2465,939
2476,920
2486,964
2496,947
2507,924
2518,924
2528,879
2538,925
2548,880
2560,843
2570,812
2580,795
2590,831
2600,865
2612,889
2622,937
2632,971
2642,968
2653,986
2664,1024
2674,1028
2684,989
2695,1001
2706,1013
2716,978
2726,984
2737,967
2748,979
2758,944
2768,907
2779,939
2789,947
2800,981
2810,987
2821,948
2831,947
2842,983
2852,997
2863,972
2873,945
2883,975
2894,960
2905,1000
2915,1012
2925,1001
2936,1021
2947,1067
2957,1087
2967,1054
2978,1037
2989,1067
2999,1026
3009,1048
3020,1090
3031,1110
3041,1152
3052,1147
3062,1185
3073,1142
3083,1105
3094,1090
3104,1090
3115,1110
3125,1065
3136,1093
3146,1056
3156,1031
3167,1010
3178,1050
3188,1052
3198,1013
3209,1045
3220,1077
3230,1077
3240,1105
3251,1076
3262,1104
3272,1095
3282,1070
3294,1035
3304,1041
3314,1061
3324,1091
3336,1090
3346,1096
3356,1110
3366,1083
3378,1085
3388,1046
3398,1062
3408,1037
3420,1012
3430,1034
3440,1031
3450,1014
3462,1028
3472,1062
3482,1049
3492,1004
3504,971
3514,1011
3524,1047
3535,1004
3547,1030
3558,1058
3569,1021
3580,1041
3593,1034
3604,1033
3615,990
3625,987
3636,952
3647,917
3657,892
3667,936
3678,909
3688,874
3699,874
3709,922
3720,946
3730,929
3741,908
3751,889
3762,844
3772,848
3782,864
3793,835
3804,804
3814,822
3824,787
3834,740
3846,729
3856,751
3866,769
3876,811
3888,843
3898,889
3908,935
3918,906
3929,887
3940,921
3950,965
3960,973
3971,975
3981,944
3992,919
4002,937
4013,934
4023,905
4034,937
4044,977
4055,960
4065,943
4075,894
4086,845
4097,806
4107,808
4117,803
4128,796
4139,783
4149,821
4159,796
4169,804
4180,799
4191,833
4201,841
4211,810
4221,783
4233,825
4243,782
4253,779
4263,750
4275,762
4285,747
4295,732
4305,766
4316,802
4327,755
4337,781
4347,825
4358,869
4369,842
4379,811
4389,851
4400,846
4410,894
4421,881
4431,866
4442,843
4452,849
4462,875
4473,864
4484,837
4494,804
4504,795
4515,831
4526,808
4536,852
4546,868
4556,872
4568,867
4578,913
4588,951
4598,950
4610,994
4620,967
4630,975
4640,983
4651,958
4662,1006
4672,959
4682,985
4692,940
4704,929
4714,896
4724,936
4734,923
4745,961
4756,981
4766,970
4776,967
4787,962
4797,913
4808,878
4818,877
4829,883
4839,874
4850,829
4860,788
4871,818
4881,773
4891,732
4902,699
4913,741
4923,763
4933,789
4943,772
4955,792
4965,771
4975,762
4985,757
4997,724
5007,756
5017,780
5027,735
5038,708
5049,736
5059,723
5069,678
5080,682
5091,669
5101,703
5111,725
5122,708
5132,732
5143,723
5153,741
5164,743
5174,724
5184,685
5195,668
5206,661
5216,632
5226,646
5237,660
5248,702
5258,704
5268,657
5278,663
5289,699
5300,723
5310,692
5320,740
5330,717
5342,739
5352,781
5362,815
5372,798
5384,795
5394,770
5404,816
5414,816
5425,811
5436,782
5446,739
5456,714
5467,669
5478,628
5488,579
5498,540
5509,521
5519,488
5530,447
5540,426
5551,450
5561,417
5571,390
5582,345
5593,349
5603,342
5613,366
5624,329
5635,288
5645,269
5655,291
5665,250
5677,237
5687,210
5697,177
5707,203
5719,180
5729,210
5739,238
5749,244
5760,244
5771,244
5781,276
5791,322
5801,358
5812,331
5823,345
5833,359
5843,338
5854,309
5865,264
5875,272
5885,245
5896,293
5906,244
5917,276
5927,251
5938,240
5948,213
5959,206
5969,179
5980,187
5990,158
6000,153
6011,173
6022,136
6032,91
6042,135
6052,179
6064,142
6074,117
6084,119
6094,125
6105,149
6116,185
6126,176
6136,184
6147,224
6158,201
6168,237
6178,241
6189,224
6199,177
6210,221
6220,261
6231,214
6241,262
6251,213
6262,200
6273,236
6283,270
6293,276
6304,249
6315,287
6325,254
6335,211
6345,206
6356,212
6367,179
6377,217
6387,231
6398,208
6409,218
6419,238
6429,272
6439,272
6451,229
6461,200
6471,242
6481,258
6493,274
6503,259
6513,259
6523,279
6534,262
6545,213
6555,166
6565,145
6576,138
6586,91
6597,121
6607,161
6618,112
6628,136
6638,105
6649,92
6660,108
6670,99
6680,129
6690,90
6702,128
6712,81
6722,42
6732,42
6743,23
6754,-20
6764,-63
6774,-33
6785,9
6795,45
6805,73
6816,115
6827,117
6837,84
6847,118
6857,164
6868,149
6879,169
6889,213
6899,212
6909,246
6921,272
6931,300
6941,271
6951,291
6963,295
6973,325
6983,339
6993,341
7004,359
7015,377
7025,352
7035,347
7046,308
7056,299
7067,299
7077,266
7088,298
7098,287
7109,331
7119,335
7130,298
7140,271
7150,224
7161,238
7172,213
7182,188
7192,188
7203,173
7214,144
7224,119
7234,163
7244,175
7256,134
7266,109
7276,121
7286,106
7297,122
7308,77
7318,72
7328,31
7339,49
7349,79
7360,103
7370,96
7380,110
7391,110
7401,118
7412,111
7422,94
7433,106
7443,59
7453,28
7464,-3
7475,-52
7485,-18
7495,-53
7505,-80
7516,-72
7527,-99
7537,-63
7547,-102
7558,-80
7568,-111
7579,-95
7589,-89
7600,-79
7610,-94
7620,-133
7631,-180
7642,-225
7652,-246
7662,-218
7672,-170
7684,-158
7694,-193
7704,-161
7714,-133
7726,-144
7736,-102
7746,-139
7756,-99
7767,-87
7778,-57
7788,-58
7798,-95
7809,-67
7819,-80
7829,-105
7840,-118
7851,-76
7861,-101
7871,-67
7882,-49
7892,-41
7903,-11
7913,23
7923,-4
7933,-25
7945,-66
7955,-30
7965,16
7975,54
7986,80
7996,112
8007,118
8017,156
8028,107
8038,133
8048,173
8059,205
8070,227
8080,275
8090,275
8101,315
8112,270
8122,300
8132,330
8142,370
8154,361
8164,383
8174,378
8184,361
8195,340
8206,325
8216,308
8226,324
8237,315
8248,314
8258,303
8268,327
8279,329
8289,333
8300,363
8310,407
8321,413
8331,431
8341,400
8352,410
8363,393
8373,395
8383,374
8394,384
8404,353
8415,375
8425,379
8435,417
8446,404
8457,395
8467,378
8477,347
8488,395
8499,358
8509,388
8519,434
8529,401
8541,388
8551,432
8561,464
8571,415
8582,368
8593,337
8603,345
8613,338
8624,327
8635,318
8645,360
8655,376
8666,339
8676,308
8687,275
8697,299
8708,325
8718,292
8729,247
8739,202
8750,181
8760,215
8770,223
8781,220
8792,242
8802,203
8812,207
8822,231
8834,273
8844,256
8854,207
8864,233
8876,206
8886,161
8896,197
8906,184
8916,153
8928,116
8938,146
8948,166
8958,212
8969,254
8980,258
8990,286
9000,318
9011,289
9022,272
9032,267
9042,289
9053,254
9063,298
9074,314
9084,334
9095,321
9105,284
9116,316
9126,334
9137,319
9147,294
9157,338
